date,symbol,actual_units,weight,economic_target,declared_units,stop,close,stop_broken,price_exit,ready,entry,score,cap,cash_fraction,reason
2023-11-15,sz300308,0,0,,0,0,72.504999999999995,False,False,True,False,3.3531055439528892,1,0.2458814332948078,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-15,sz300394,0,0,,0,0,27.739999999999998,False,False,True,False,2.1105582306406792,1,0.2458814332948078,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-15,sz300502,0,0,,0,0,20.757999999999999,False,False,True,False,1.5562584508913693,1,0.2458814332948078,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-16,sh603986,7476.3970448948667,0.21376410024222531,,7476.3970448948667,94.659000000000006,103.59999999999999,False,False,True,False,0.049919434332824107,1,0.24793323676289322,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-16,sh688008,33437.1734035505,0.5383026629948815,,33437.1734035505,52.9465,58.332999999999998,False,False,True,True,0.38865563487128818,1,0.24793323676289322,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-16,sz300308,0,0,,0,0,69.659999999999997,False,False,True,False,2.8634856766776902,1,0.24793323676289322,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-16,sz300394,0,0,,0,0,26.908999999999999,False,False,True,False,1.7995369980716591,1,0.24793323676289322,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-16,sz300502,0,0,,0,0,20.135000000000002,False,False,True,True,1.4801609759236483,1,0.24793323676289322,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-17,sh603986,7476.3970448948667,0.21362353271551196,,7476.3970448948667,94.746000000000009,103.89,False,False,True,False,0.12938285612890152,1,0.24707857100616656,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-17,sh688008,33437.1734035505,0.53929789627832148,,33437.1734035505,53.1295,58.643000000000001,False,False,True,True,0.35982692546267431,1,0.24707857100616656,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-17,sz300308,0,0,,0,0,73.647999999999996,False,False,True,True,2.5967717602505607,1,0.24707857100616656,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-17,sz300394,0,0,,0,0,28.122,False,False,True,False,1.7815943098450397,1,0.24707857100616656,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-17,sz300502,0,0,,0,0,22.870000000000001,False,False,True,True,1.569832774414359,1,0.24707857100616656,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-20,sh603986,7476.3970448948667,0.20935998502812123,0,0,94.746000000000009,98.969999999999999,False,True,True,False,-0.66070856979338355,1,0.25418495574660743,TREND_OPEN|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-20,sh688008,33437.1734035505,0.53645505922527137,,33437.1734035505,53.1295,56.703000000000003,False,False,True,False,-0.38161978781361922,1,0.25418495574660743,TREND_OPEN|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-20,sz300308,0,0,,0,0,71.319999999999993,False,False,True,True,2.0522657344735187,1,0.25418495574660743,TREND_OPEN|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-20,sz300394,0,0,,0,0,27.696000000000002,False,False,True,False,1.6208761274828649,1,0.25418495574660743,TREND_OPEN|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-20,sz300502,0,0,,0,0,23.079000000000001,False,False,True,True,1.5150731696397075,1,0.25418495574660743,TREND_OPEN|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-21,sh603986,0,0,,0,0,96.810000000000002,False,True,True,False,-0.81428711194094194,1,0.45934987350734885,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-21,sh688008,33437.1734035505,0.54065012649265121,,33437.1734035505,53.1295,57.633000000000003,False,False,True,True,-0.29595825903473599,1,0.45934987350734885,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-21,sz300308,0,0,,15323.367835008916,0,72.197000000000003,False,False,True,True,2.220594604704599,1,0.45934987350734885,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-21,sz300394,0,0,,0,0,27.524999999999999,False,False,True,False,1.8377692238653642,1,0.45934987350734885,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-21,sz300502,0,0,,0,0,22.588999999999999,False,False,True,True,1.6406861813441287,1,0.45934987350734885,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-22,sh603986,0,0,,0,0,94.599999999999994,False,True,True,False,-0.88803627665231155,1,0.15859036338670843,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-22,sh688008,33437.1734035505,0.54681227217446771,,33437.1734035505,53.1295,57.203000000000003,False,False,True,False,-0.24928779486926289,1,0.15859036338670843,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-22,sz300308,15213.38417594169,0.29459736443882389,,15213.38417594169,60.566450000000003,67.734999999999999,False,False,True,False,1.5446837126817154,1,0.15859036338670843,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-22,sz300394,0,0,,0,0,26.114000000000001,False,False,True,False,1.4760658702581742,1,0.15859036338670843,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-22,sz300502,0,0,,0,0,21.145,False,False,True,False,1.0093478976289449,1,0.15859036338670843,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-23,sh603986,0,0,,0,0,95.599999999999994,False,True,True,False,-0.59015272919436235,1,0.15822012891272266,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-23,sh688008,33437.1734035505,0.54544035237616917,,33437.1734035505,53.1295,57.192999999999998,False,False,True,False,0.010642151599549508,1,0.15822012891272266,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-23,sz300308,15213.38417594169,0.29633951871110831,0,0,60.566450000000003,68.295000000000002,False,True,True,False,1.7160497188098449,1,0.15822012891272266,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-23,sz300394,0,0,,0,0,26.326000000000001,False,True,True,False,1.7107275201092367,1,0.15822012891272266,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-23,sz300502,0,0,,0,0,21.757999999999999,False,False,True,True,1.1279237670409354,1,0.15822012891272266,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-24,sh603986,0,0,,0,0,93.670000000000002,False,True,True,False,-0.9287895377954537,1,0.45639851555452943,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-24,sh688008,33437.1734035505,0.54360148444547052,,33437.1734035505,53.1295,56.383000000000003,False,False,True,False,-0.26028640367285272,1,0.45639851555452943,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-24,sz300308,0,0,,0,0,65.608000000000004,False,True,True,False,1.3608737421732049,1,0.45639851555452943,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-24,sz300394,0,0,,0,0,25.291,False,True,True,False,1.2705573874244604,1,0.45639851555452943,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-24,sz300502,0,0,,0,0,20.696000000000002,False,False,True,False,0.7221927964008229,1,0.45639851555452943,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-27,sh603986,0,0,,0,0,93.950000000000003,False,True,True,False,-1.1014994786124859,1,0.45538869887710659,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-27,sh688008,33437.1734035505,0.54461130112289347,,33437.1734035505,53.575000000000003,56.613,False,False,True,False,-0.49238937568418073,1,0.45538869887710659,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-27,sz300308,0,0,,0,0,68.108000000000004,False,True,True,False,1.3262608813572065,1,0.45538869887710659,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-27,sz300394,0,0,,0,0,25.75,False,True,True,False,1.0949728790656237,1,0.45538869887710659,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-27,sz300502,0,0,,0,0,22.088999999999999,False,False,True,False,0.79540821265576944,1,0.45538869887710659,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-28,sh603986,0,0,,0,0,94.109999999999999,False,True,True,False,-1.0564517762674217,1,0.45591500158966486,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-28,sh688008,33437.1734035505,0.5440849984103352,,33437.1734035505,53.828499999999998,56.493000000000002,False,False,True,False,-0.45030404469782936,1,0.45591500158966486,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-28,sz300308,0,0,,0,0,65.859999999999999,False,True,True,False,0.9969280637368666,1,0.45591500158966486,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-28,sz300394,0,0,,0,0,25.105,False,True,True,False,0.68820479426614323,1,0.45591500158966486,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-28,sz300502,0,0,,0,0,21.859999999999999,False,False,True,False,0.65455035980370524,1,0.45591500158966486,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-29,sh603986,0,0,,0,0,93.549999999999997,False,True,True,False,-1.5582465886494856,1,0.45481990711583575,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-29,sh688008,33437.1734035505,0.54518009288416425,,33437.1734035505,54.003,56.743000000000002,False,False,True,False,-0.54245723120043965,1,0.45481990711583575,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-29,sz300308,0,0,,0,0,65.852000000000004,False,True,True,False,0.57468037267075578,1,0.45481990711583575,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-29,sz300394,0,0,,0,0,24.872,False,True,True,False,0.11077885239084972,1,0.45481990711583575,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-29,sz300502,0,0,,0,0,21.574000000000002,False,False,True,False,0.19020837785950276,1,0.45481990711583575,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-30,sh603986,0,0,,0,0,93.010000000000005,False,True,True,False,-1.5529799673116358,1,0.45062028543916943,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-30,sh688008,33437.1734035505,0.54937971456083068,,33437.1734035505,54.133000000000003,57.713000000000001,False,False,True,False,-0.52497036566141608,1,0.45062028543916943,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-30,sz300308,0,0,,0,0,65.981999999999999,False,True,True,False,0.61185642276359575,1,0.45062028543916943,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-30,sz300394,0,0,,0,0,24.981000000000002,False,True,True,False,0.06415162508280263,1,0.45062028543916943,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-11-30,sz300502,0,0,,0,0,22.600000000000001,False,False,True,False,0.24552478821332446,1,0.45062028543916943,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-01,sh603986,0,0,,0,0,94.060000000000002,False,True,True,False,-1.5407712453419313,1,0.44590869116552728,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-01,sh688008,33437.1734035505,0.55409130883447277,,33437.1734035505,55.332999999999998,58.823,False,False,True,True,-0.43398903398357908,1,0.44590869116552728,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-01,sz300308,0,0,,0,0,69.632000000000005,False,False,True,False,0.82386604400765961,1,0.44590869116552728,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-01,sz300394,0,0,,0,0,26.213000000000001,False,True,True,False,-0.02530372282107066,1,0.44590869116552728,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-01,sz300502,0,0,,35824.382193489197,0,24.401,False,False,True,True,0.32254191217619815,1,0.44590869116552728,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-04,sh603986,0,0,,0,0,93.379999999999995,False,True,True,False,-2.0796863658417171,1,0.20504467279734637,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-04,sh688008,33437.1734035505,0.55207886766087233,,33437.1734035505,55.332999999999998,58.292999999999999,False,False,True,False,-0.65229580959999944,1,0.20504467279734637,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-04,sz300308,0,0,,0,0,71.629000000000005,False,False,True,False,0.93481914664157828,1,0.20504467279734637,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-04,sz300394,0,0,,0,0,27.312999999999999,False,False,True,False,0.29522432896179102,1,0.20504467279734637,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-04,sz300502,35763.121690915912,0.24287645954178133,,35763.121690915912,19.446649999999998,23.977,False,False,True,True,0.10924797728221279,1,0.20504467279734637,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-05,sh603986,0,0,,0,0,88.969999999999999,False,True,True,False,-1.8971599375344801,1,0.20947048803934168,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-05,sh688008,33437.1734035505,0.54716047683502755,,33437.1734035505,55.332999999999998,56.552999999999997,False,False,True,False,-0.73944367150871704,1,0.20947048803934168,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-05,sz300308,0,0,,0,0,70.206000000000003,False,False,True,False,0.84730120800588082,1,0.20947048803934168,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-05,sz300394,0,0,,0,0,28.294,False,False,True,False,0.79193611357344473,1,0.20947048803934168,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-05,sz300502,35763.121690915912,0.24336903512563085,,35763.121690915912,19.446649999999998,23.518000000000001,False,False,True,True,-0.009505844188857776,1,0.20947048803934168,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-06,sh603986,0,0,,0,0,90.230000000000004,False,True,True,False,-1.8101033120966714,1,0.20867573262843558,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-06,sh688008,33437.1734035505,0.54730133478024789,,33437.1734035505,55.332999999999998,56.783000000000001,False,False,True,False,-0.76561956724114366,1,0.20867573262843558,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-06,sz300308,0,0,,0,0,70.120000000000005,False,False,True,True,1.0807762448175684,1,0.20867573262843558,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-06,sz300394,0,0,,0,0,28.449999999999999,False,False,True,False,0.99388073994767223,1,0.20867573262843558,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-06,sz300502,35763.121690915912,0.24402293259131638,,35763.121690915912,20.023,23.670999999999999,False,False,True,True,0.069678279345524022,1,0.20867573262843558,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-07,sh603986,0,0,,0,0,88.680000000000007,False,True,True,False,-2.0329256897016466,1,0.20815901462899883,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-07,sh688008,33437.1734035505,0.53488932409908518,,33437.1734035505,55.332999999999998,55.633000000000003,False,False,True,False,-1.0981773036360254,1,0.20815901462899883,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-07,sz300308,0,0,,0,0,72.771000000000001,False,False,True,True,1.290164805667527,1,0.20815901462899883,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-07,sz300394,0,0,,0,0,28.622,False,False,True,False,1.0360955563903709,1,0.20815901462899883,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-07,sz300502,35763.121690915912,0.25695166127191604,,64445.45039447103,20.299049999999998,24.986999999999998,False,False,True,True,0.38892384258136642,1,0.20815901462899883,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-08,sh603986,0,0,,0,0,90.819999999999993,False,True,True,False,-1.51768291194219,1,0.002505270013339033,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-08,sh688008,33437.1734035505,0.52196252535663501,,33437.1734035505,55.332999999999998,56.232999999999997,False,False,True,False,-0.70143375294755705,1,0.002505270013339033,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-08,sz300308,0,0,,0,0,82.204999999999998,False,False,True,True,1.8979448987935497,1,0.002505270013339033,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-08,sz300394,0,0,,0,0,34.036999999999999,False,False,True,True,1.6902064561397039,1,0.002505270013339033,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-08,sz300502,64326.549302229265,0.47553220463002599,,64326.549302229265,21.543349999999997,26.629999999999999,False,False,True,True,0.97450467790610018,1,0.002505270013339033,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-11,sh603986,0,0,,0,0,91.810000000000002,False,True,True,False,-1.5813575692222481,1,0.0024253504959925939,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-11,sh688008,33437.1734035505,0.5276868519991389,,33437.1734035505,55.633000000000003,58.722999999999999,False,False,True,False,-0.37203461312209934,1,0.0024253504959925939,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-11,sz300308,0,0,,0,0,84.108999999999995,False,False,True,True,1.9434775107679874,1,0.0024253504959925939,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-11,sz300394,0,0,,0,0,36.241999999999997,False,False,True,True,1.8916575076532298,1,0.0024253504959925939,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-11,sz300502,64326.549302229265,0.46988779750486842,,64326.549302229265,22.158700000000003,27.181000000000001,False,False,True,True,0.88366541030299595,1,0.0024253504959925939,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-12,sh603986,0,0,,0,0,92.530000000000001,False,True,True,False,-1.5548160069196308,1,0.0024688979056393763,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-12,sh688008,33437.1734035505,0.54210110648998144,,33437.1734035505,55.633000000000003,59.262999999999998,False,False,True,True,-0.24850051133635948,1,0.0024688979056393763,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-12,sz300308,0,0,,0,0,80.379999999999995,False,False,True,True,1.7899160026160053,1,0.0024688979056393763,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-12,sz300394,0,0,,0,0,35.512999999999998,False,False,True,True,1.8645114168811137,1,0.0024688979056393763,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-12,sz300502,64326.549302229265,0.45542999560437902,,64326.549302229265,22.158700000000003,25.879999999999999,False,False,True,True,0.70509301739291519,1,0.0024688979056393763,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-13,sh603986,0,0,,0,0,92.209999999999994,False,True,True,False,-1.4528213062292596,1,0.0024853219193741133,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-13,sh688008,33437.1734035505,0.54220823415908725,,33437.1734035505,55.633000000000003,58.883000000000003,False,False,True,False,-0.14407175834988414,1,0.0024853219193741133,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-13,sz300308,0,0,,0,0,79.259,False,False,True,True,1.4092654088685208,1,0.0024853219193741133,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-13,sz300394,0,0,,0,0,34.835000000000001,False,False,True,True,1.4364535742361484,1,0.0024853219193741133,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-13,sz300502,64326.549302229265,0.45530644392153868,,64326.549302229265,22.158700000000003,25.702000000000002,False,False,True,True,0.41178856765028327,1,0.0024853219193741133,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-14,sh603986,0,0,,0,0,94.019999999999996,False,False,True,False,-1.1964188949714276,1,0.002422139477387261,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-14,sh688008,33437.1734035505,0.54134684488647511,,33437.1734035505,55.633000000000003,60.323,False,False,True,True,-0.053879095288565201,1,0.002422139477387261,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-14,sz300308,0,0,,0,0,78.834999999999994,False,False,True,True,1.3827483504266669,1,0.002422139477387261,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-14,sz300394,0,0,,0,0,34.335999999999999,False,False,True,True,1.4609456334693132,1,0.002422139477387261,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-14,sz300502,64326.549302229265,0.45623101563613749,,64326.549302229265,22.158700000000003,26.425999999999998,False,False,True,True,0.65107885794650722,1,0.002422139477387261,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-15,sh603986,0,0,,0,0,93.049999999999997,False,True,True,False,-1.389322158311302,1,0.0025113674593201388,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-15,sh688008,33437.1734035505,0.55003052617173342,,33437.1734035505,55.633000000000003,59.113,False,False,True,True,-0.3197625711164882,1,0.0025113674593201388,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-12-15,sz300308,0,0,,0,0,76.852000000000004,False,False,True,True,1.0572638334655535,1,0.0025113674593201388,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
