date,exposure,cash_fraction,warning_cap,held,eligible,mature_held,stop_only,feature_exit,pending,reason
2023-12-07,0.79184098537100123,0.20815901462899883,1,2,2,0,0,0,False,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK
2023-12-08,0.99749472998666089,0.002505270013339033,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2023-12-11,0.99757464950400732,0.0024253504959925939,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2023-12-12,0.99753110209436058,0.0024688979056393763,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2023-12-13,0.99751467808062577,0.0024853219193741133,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2023-12-14,0.99757786052261266,0.002422139477387261,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2023-12-15,0.99748863254067988,0.0025113674593201388,1,2,2,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2023-12-18,0.99748415485550446,0.0025158451444956538,1,2,2,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2023-12-19,0.99749501404538321,0.0025049859546167129,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2023-12-20,0.99741337692339727,0.0025866230766026419,1,2,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2023-12-21,0.99747678317428357,0.0025232168257163859,1,2,2,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2023-12-22,0.99740063048246363,0.0025993695175362667,1,2,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2023-12-25,0.99736659300791597,0.0026334069920840057,1,2,0,0,0,1,True,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING
2023-12-26,0.44404926681712803,0.55595073318287203,1,1,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2023-12-27,0.44219746549819772,0.55780253450180228,1,1,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2023-12-28,0.44912341739851264,0.55087658260148742,1,1,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2023-12-29,0.45451691436413544,0.54548308563586467,1,1,0,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-01-02,0.44735803436301763,0.55264196563698231,1,1,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-01-03,0.43944532794911467,0.56055467205088527,1,1,0,0,0,1,True,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING
2024-01-04,0,1,1,0,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-01-05,0,1,1,0,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-01-08,0,1,1,0,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-01-09,0,1,1,0,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-01-10,0,1,1,0,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-01-11,0,1,1,0,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-01-12,0,1,1,0,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-01-15,0,1,1,0,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-01-16,0,1,1,0,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-01-17,0,1,1,0,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-01-18,0,1,1,0,0,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-01-19,0,1,1,0,0,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-01-22,0,1,1,0,0,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-01-23,0,1,1,0,0,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-01-24,0,1,1,0,2,0,0,0,False,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK
2024-01-25,0.34186332986339668,0.65813667013660337,1,1,3,0,0,0,False,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK
2024-01-26,0.64702771800095704,0.35297228199904301,1,2,3,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-01-29,0.62084726907540611,0.37915273092459395,0,2,0,0,0,2,True,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING
2024-01-30,0,1,0,0,0,0,0,0,False,ACCUMULATED_MARKET_SHOCK
2024-01-31,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-02-01,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-02-02,0,1,0,0,1,0,0,0,False,RECOVERY_WAIT
2024-02-05,0,1,0,0,1,0,0,0,False,RECOVERY_WAIT
2024-02-06,0,1,0,0,2,0,0,0,False,RECOVERY_WAIT
2024-02-07,0,1,0,0,2,0,0,0,False,RECOVERY_WAIT
2024-02-08,0,1,0.5,0,1,0,0,0,False,CONFIRMED_RECOVERY|CASH_FUNDED_SUPPORT_RISK
2024-02-19,0.12342267305578532,0.87657732694421475,0.5,1,3,0,0,0,False,RECOVERY_WAIT|CASH_FUNDED_SUPPORT_RISK
2024-02-20,0.22611417788779523,0.7738858221122048,0.5,1,3,0,0,0,False,RECOVERY_WAIT|CASH_FUNDED_SUPPORT_RISK
2024-02-21,0.2317922576419825,0.76820774235801748,1,2,3,0,0,0,False,CONFIRMED_RECOVERY|RETAIN_ACTUAL_UNITS
2024-02-22,0.23282671534635632,0.76717328465364365,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-02-23,0.22676939986955064,0.77323060013044931,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-02-26,0.22629117129339663,0.77370882870660329,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-02-27,0.24644921195137798,0.75355078804862197,1,2,3,0,0,0,False,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK
2024-02-28,0.40902005092840238,0.59097994907159768,1,2,2,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-02-29,0.43053099825466884,0.5694690017453311,1,2,2,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-01,0.43274012368098363,0.56725987631901642,1,2,2,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-04,0.44185096396826934,0.55814903603173061,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-05,0.43093855436134626,0.5690614456386538,1,2,2,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-06,0.43071221398291637,0.56928778601708363,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-07,0.42608236330023536,0.57391763669976459,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-08,0.44381474432109586,0.5561852556789042,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-11,0.43656282484614073,0.56343717515385927,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-12,0.4287057105429376,0.5712942894570624,1,2,2,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-13,0.43335914262261577,0.56664085737738434,1,2,0,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-14,0.45037983424542111,0.54962016575457884,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-15,0.46653905353260416,0.53346094646739584,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-18,0.4760796840854285,0.52392031591457155,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-19,0.4767394333463354,0.5232605666536646,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-20,0.47616321376684095,0.52383678623315899,1,2,2,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-21,0.47370449710314594,0.52629550289685412,1,2,2,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-22,0.47535953774915901,0.52464046225084093,1,2,2,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-03-25,0.46734458161941428,0.53265541838058572,1,2,2,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-03-26,0.46224623132928916,0.53775376867071079,1,2,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-03-27,0.45727396223935313,0.54272603776064687,0,2,0,0,0,0,True,ACCUMULATED_MARKET_SHOCK|PROTECTIVE_INVENTORY_PENDING
2024-03-28,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-03-29,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-04-01,0,1,0,0,1,0,0,0,False,RECOVERY_WAIT
2024-04-02,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-04-03,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-04-08,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-04-09,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-04-10,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-04-11,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-04-12,0,1,0,0,2,0,0,0,False,RECOVERY_WAIT
2024-04-15,0,1,0,0,1,0,0,0,False,RECOVERY_WAIT
2024-04-16,0,1,0.5,0,1,0,0,0,False,CONFIRMED_RECOVERY|CASH_FUNDED_SUPPORT_RISK
2024-04-17,0.34488981909224581,0.65511018090775419,0.5,1,3,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-04-18,0.34326692998106517,0.65673307001893488,0.5,1,2,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-04-19,0.33969903544516894,0.660300964554831,1,1,3,0,0,0,False,CONFIRMED_RECOVERY|CASH_FUNDED_SUPPORT_RISK
2024-04-22,0.70464590310300346,0.29535409689699649,1,2,0,0,0,1,True,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING
2024-04-23,0.39467203747865154,0.60532796252134857,1,1,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-04-24,0.38452878265695384,0.61547121734304622,1,1,1,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-04-25,0.37573111553615224,0.62426888446384787,1,1,1,0,0,1,True,TREND_OPEN|PROTECTIVE_INVENTORY_PENDING
2024-04-26,0,1,1,0,2,0,0,0,False,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK
2024-04-29,0.30086032936793872,0.69913967063206128,1,1,2,0,0,0,False,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK
2024-04-30,0.54478252481699507,0.45521747518300482,1,1,2,0,0,0,False,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK
2024-05-06,0.63447589158275819,0.36552410841724176,1,2,2,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-05-07,0.62705729233904794,0.372942707660952,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-05-08,0.62749530563458367,0.37250469436541639,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-05-09,0.62857009034514488,0.37142990965485506,1,2,2,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-05-10,0.62731016572646969,0.37268983427353031,1,2,2,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-05-13,0.62651293867726854,0.37348706132273135,1,2,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-05-14,0.61685048533480791,0.38314951466519198,1,2,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-05-15,0.61872517535771676,0.38127482464228324,1,2,0,0,0,1,True,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING
2024-05-16,0.53875380801174888,0.46124619198825106,1,1,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-05-17,0.54563641255707795,0.45436358744292205,1,1,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-05-20,0.56043677083965882,0.4395632291603413,1,1,1,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-05-21,0.55965178544491123,0.44034821455508888,1,1,1,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-05-22,0.55628826720207825,0.44371173279792164,1,1,2,0,0,0,False,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK
2024-05-23,0.71673159596649494,0.28326840403350512,1,2,2,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-05-24,0.71255216441642677,0.28744783558357323,0,2,0,0,0,0,True,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING
2024-05-27,0,1,0,0,2,0,0,0,False,RECOVERY_WAIT
2024-05-28,0,1,0,0,2,0,0,0,False,RECOVERY_WAIT
2024-05-29,0,1,0,0,2,0,0,0,False,RECOVERY_WAIT
2024-05-30,0,1,0,0,1,0,0,0,False,RECOVERY_WAIT
2024-05-31,0,1,0,0,1,0,0,0,False,RECOVERY_WAIT
2024-06-03,0,1,0,0,2,0,0,0,False,RECOVERY_WAIT
2024-06-04,0,1,0,0,2,0,0,0,False,RECOVERY_WAIT
2024-06-05,0,1,0.5,0,0,0,0,0,False,CONFIRMED_RECOVERY|RETAIN_ACTUAL_UNITS
2024-06-06,0,1,0.5,0,1,0,0,0,False,RECOVERY_WAIT|CASH_FUNDED_SUPPORT_RISK
2024-06-07,0.1618285352373231,0.8381714647626769,0.5,1,1,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-06-11,0.1627701875356882,0.83722981246431183,0.5,1,2,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-06-12,0.16278507009374996,0.83721492990625002,0.5,1,1,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-06-13,0.16871063145793383,0.83128936854206614,1,1,2,0,0,0,False,CONFIRMED_RECOVERY|RETAIN_ACTUAL_UNITS
2024-06-14,0.18747183654427907,0.81252816345572088,1,1,2,0,0,0,False,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK
2024-06-17,0.55888715205795803,0.44111284794204192,1,1,3,0,0,0,False,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK
2024-06-18,0.7086094831233597,0.2913905168766403,1,2,4,1,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-06-19,0.70869741645576656,0.2913025835442335,1,2,4,1,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-06-20,0.70522588797425123,0.29477411202574871,1,2,4,1,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-06-21,0.70540182663035522,0.29459817336964472,1,2,4,1,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-06-24,0.70194220160531451,0.29805779839468544,1,2,4,1,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-06-25,0.69233074100066772,0.30766925899933228,1,2,1,1,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-06-26,0.69841965826625652,0.30158034173374348,1,2,2,1,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-06-27,0.69318911181614151,0.30681088818385849,1,2,2,1,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-06-28,0.69469812386153851,0.30530187613846149,1,2,2,1,0,0,False,MARKET_WEAK_WARNING|CASH_FUNDED_SUPPORT_RISK
2024-07-01,0.99322378143328272,0.0067762185667172674,1,2,1,1,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-07-02,0.99318310962503886,0.0068168903749611662,1,2,0,1,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-07-03,0.99312480564298522,0.0068751943570147297,1,2,0,1,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-07-04,0.99320529429451898,0.0067947057054810198,1,2,0,1,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-07-05,0.99324106194047668,0.0067589380595233306,1,2,2,1,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-07-08,0.99326114750246319,0.0067388524975367991,1,2,3,1,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-07-09,0.99356279773525591,0.0064372022647440578,1,2,4,1,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-07-10,0.99360667742592235,0.0063933225740776169,1,2,4,1,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-07-11,0.99353068049466997,0.0064693195053299769,1,2,4,1,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-07-12,0.99342155292887557,0.00657844707112442,1,2,3,1,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-07-15,0.9933861892463014,0.0066138107536986143,1,2,3,1,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-07-16,0.99346138204786294,0.006538617952137088,1,2,2,1,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-07-17,0.9932863505040056,0.0067136494959943787,1,2,2,1,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-07-18,0.99316291041901938,0.0068370895809805599,1,2,2,1,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-07-19,0.99310308355889132,0.0068969164411086291,1,2,1,1,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-07-22,0.99304034210327385,0.0069596578967261961,1,2,1,1,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-07-23,0.9927375727442449,0.0072624272557550752,1,2,0,1,0,2,True,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING
2024-07-24,0,1,1,0,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-07-25,0,1,0,0,0,0,0,0,False,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING
2024-07-26,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-07-29,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-07-30,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-07-31,0,1,0,0,1,0,0,0,False,RECOVERY_WAIT
2024-08-01,0,1,0,0,1,0,0,0,False,RECOVERY_WAIT
2024-08-02,0,1,0,0,0,0,0,0,False,CROSS_SECTION_SHOCK
2024-08-05,0,1,0,0,0,0,0,0,False,ACCUMULATED_MARKET_SHOCK
2024-08-06,0,1,0,0,0,0,0,0,False,ACCUMULATED_MARKET_SHOCK
2024-08-07,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-08-08,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-08-09,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-08-12,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-08-13,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-08-14,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-08-15,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-08-16,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-08-19,0,1,0.5,0,0,0,0,0,False,CONFIRMED_RECOVERY|RETAIN_ACTUAL_UNITS
2024-08-20,0,1,0.5,0,0,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-08-21,0,1,0.5,0,0,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-08-22,0,1,0.5,0,0,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-08-23,0,1,0.5,0,0,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-08-26,0,1,0.25,0,0,0,0,0,False,BROAD_TREND_BREAKDOWN|PROTECTIVE_INVENTORY_PENDING
2024-08-27,0,1,0.25,0,0,0,0,0,False,BROAD_TREND_BREAKDOWN|RETAIN_ACTUAL_UNITS
2024-08-28,0,1,0.25,0,0,0,0,0,False,BROAD_TREND_BREAKDOWN|RETAIN_ACTUAL_UNITS
2024-08-29,0,1,0.25,0,0,0,0,0,False,BROAD_TREND_BREAKDOWN|RETAIN_ACTUAL_UNITS
2024-08-30,0,1,0.25,0,0,0,0,0,False,BROAD_TREND_BREAKDOWN|RETAIN_ACTUAL_UNITS
2024-09-02,0,1,0,0,0,0,0,0,False,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING
2024-09-03,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-09-04,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-09-05,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-09-06,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-09-09,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-09-10,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-09-11,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-09-12,0,1,0.5,0,0,0,0,0,False,CONFIRMED_RECOVERY|RETAIN_ACTUAL_UNITS
2024-09-13,0,1,0.5,0,0,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-09-18,0,1,0.5,0,0,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-09-19,0,1,0.5,0,0,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-09-20,0,1,0.5,0,0,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-09-23,0,1,0.5,0,0,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-09-24,0,1,0.5,0,1,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-09-25,0,1,0.5,0,1,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-09-26,0,1,1,0,2,0,0,0,False,CONFIRMED_RECOVERY|CASH_FUNDED_SUPPORT_RISK
2024-09-27,0.69479246355722291,0.30520753644277715,1,2,2,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-09-30,0.72540132934785762,0.27459867065214238,1,2,2,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-10-08,0.76059619802970857,0.23940380197029143,1,2,5,2,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-10-09,0.74541209267994657,0.25458790732005349,1,2,5,2,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-10-10,0.73982842724639641,0.26017157275360364,1,2,5,2,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-10-11,0.7383824408513262,0.2616175591486738,1,2,5,2,1,0,True,TREND_OPEN|PROTECTIVE_INVENTORY_PENDING
2024-10-14,0.3728312941767159,0.6271687058232841,1,1,5,1,0,0,False,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK
2024-10-15,0.72660386624655848,0.27339613375344157,1,2,4,1,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-10-16,0.71808028911692079,0.28191971088307921,0.25,2,0,1,1,0,True,BROAD_TREND_BREAKDOWN|PROTECTIVE_INVENTORY_PENDING
2024-10-17,0.24634821453477818,0.75365178546522171,0.25,1,0,0,0,0,False,BROAD_TREND_BREAKDOWN|RETAIN_ACTUAL_UNITS
2024-10-18,0.25837084367397861,0.74162915632602133,0.25,1,0,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-10-21,0.26316049974399519,0.73683950025600486,0.25,1,0,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-10-22,0.26070751212456217,0.73929248787543789,0.5,1,1,0,0,0,False,CONFIRMED_RECOVERY|CASH_FUNDED_SUPPORT_RISK
2024-10-23,0.31362490419223032,0.68637509580776968,0.5,2,1,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-10-24,0.31790898478481461,0.68209101521518534,0.5,2,2,0,0,0,False,RECOVERY_WAIT|RETAIN_ACTUAL_UNITS
2024-10-25,0.32070409131118388,0.67929590868881617,1,2,3,0,0,0,False,CONFIRMED_RECOVERY|CASH_FUNDED_SUPPORT_RISK
2024-10-28,0.53377160641396226,0.46622839358603779,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-10-29,0.52947385296549732,0.47052614703450268,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-10-30,0.52721299048764214,0.47278700951235791,1,2,3,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-10-31,0.52605413318312555,0.47394586681687439,1,2,2,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-11-01,0.51690348252343743,0.48309651747656257,1,2,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-11-04,0.52633802937410235,0.47366197062589765,1,2,2,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-11-05,0.53414623616916723,0.46585376383083282,1,2,2,0,0,0,False,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK
2024-11-06,0.53608873222813924,0.46391126777186076,1,2,2,0,0,0,False,MARKET_WEAK_WARNING|CASH_FUNDED_SUPPORT_RISK
2024-11-07,0.64329189025434508,0.35670810974565492,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-11-08,0.6424230864303524,0.35757691356964755,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-11-11,0.64196854746394449,0.35803145253605551,1,2,2,0,0,0,False,TREND_OPEN|CASH_FUNDED_SUPPORT_RISK
2024-11-12,0.72193719402717127,0.27806280597282879,1,2,2,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-11-13,0.72408494239305921,0.27591505760694085,1,2,4,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-11-14,0.71374736239527659,0.28625263760472347,1,2,3,0,0,0,False,TREND_OPEN|RETAIN_ACTUAL_UNITS
2024-11-15,0.70367075763947551,0.29632924236052455,1,2,0,0,0,0,False,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS
2024-11-18,0.69689221825778591,0.30310778174221414,0,2,0,0,2,0,True,ACCUMULATED_MARKET_SHOCK|PROTECTIVE_INVENTORY_PENDING
2024-11-19,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
2024-11-20,0,1,0,0,0,0,0,0,False,RECOVERY_WAIT
